parameter_set_id,parameter_version,event_path_id,event_id,run_id,scene_id,prn,tracking_channel,center_window_id,path_id,estimate_stage,path_role,is_multipath,label_value,event_utc,environment_class,special_condition,road_type,elevation_deg,elevation_band,azimuth_deg,nmea_snr_db_hz,geometry_join_valid,geometry_time_delta_s,environment_modeling_ready,elevation_modeling_ready,excess_delay_samples,excess_delay_chips,excess_delay_s,excess_path_length_m,doppler_offset_hz,relative_doppler_hz,relative_power_db,source_power_field,source_file,source_file_sha256,source_row_number,parameter_source_status
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_535__path_2,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_535,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,2,535,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:16.680Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,,,,,0,,1,0,1.2,0.12,1.17302052786e-07,35.1662707331,-51.8906474787,-51.8906474787,-4.73108619448,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G12/stage4_joint_paths.csv,e838394d618b15ca59c9d076ba7b66238a8814b60ca32feb1d766e67cb43843d,6,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_653__path_2,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_653,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,2,653,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:19.040Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,,,,,0,,1,0,1.1,0.11,1.0752688172e-07,32.235748172,-49.0253416242,-49.0253416242,-1.75822717677,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G12/stage4_joint_paths.csv,e838394d618b15ca59c9d076ba7b66238a8814b60ca32feb1d766e67cb43843d,8,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_653__path_3,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_653,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,2,653,3,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:19.040Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,,,,,0,,1,0,2.1,0.21,2.05278592375e-07,61.540973783,25.9746583758,25.9746583758,-10.0979841764,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G12/stage4_joint_paths.csv,e838394d618b15ca59c9d076ba7b66238a8814b60ca32feb1d766e67cb43843d,9,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_694__path_2,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_694,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,2,694,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:19.860Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,,,,,0,,1,0,1,0.1,9.77517106549e-08,29.3052256109,27.1961006054,27.1961006054,-11.5401335503,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G12/stage4_joint_paths.csv,e838394d618b15ca59c9d076ba7b66238a8814b60ca32feb1d766e67cb43843d,11,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_694__path_3,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_694,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,2,694,3,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:19.860Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,,,,,0,,1,0,2,0.2,1.9550342131e-07,58.6104512219,-47.8038993946,-47.8038993946,-9.31424787473,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G12/stage4_joint_paths.csv,e838394d618b15ca59c9d076ba7b66238a8814b60ca32feb1d766e67cb43843d,12,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_848__path_2,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_848,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,2,848,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:22.940Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,,,,,0,,1,0,1.5,0.15,1.46627565982e-07,43.9578384164,-30.7569022476,-30.7569022476,-9.36385753881,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G12/stage4_joint_paths.csv,e838394d618b15ca59c9d076ba7b66238a8814b60ca32feb1d766e67cb43843d,14,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_471__path_2,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_471,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,2,471,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:15.400Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,,,,,0,,1,0,1.7,0.17,1.66177908113e-07,49.8188835386,-53.5240561399,-53.5240561399,-11.0955211906,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G12/stage4_joint_paths.csv,e838394d618b15ca59c9d076ba7b66238a8814b60ca32feb1d766e67cb43843d,16,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_595__path_2,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_595,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,2,595,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:17.880Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,,,,,0,,1,0,1.6,0.16,1.56402737048e-07,46.8883609775,-43.6009040874,-43.6009040874,-11.536495873,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G12/stage4_joint_paths.csv,e838394d618b15ca59c9d076ba7b66238a8814b60ca32feb1d766e67cb43843d,18,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_889__path_2,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_889,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,10,889,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:17.760Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,23,LOW,264,40,1,0.23,1,1,1.7,0.17,1.66177908113e-07,49.8188835386,-35.9042211668,-35.9042211668,-12.7993145087,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage4_joint_paths.csv,277266fdec5a0c163c7fbd63e59e89c6ade829b4bad1a154a09fbbb8cdfc57bd,4,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_1071__path_2,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_1071,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,10,1071,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:21.400Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,23,LOW,264,40,1,0.41,1,1,2.4,0.24,2.34604105572e-07,70.3325414663,-62.5005045314,-62.5005045314,-3.20661635132,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage4_joint_paths.csv,277266fdec5a0c163c7fbd63e59e89c6ade829b4bad1a154a09fbbb8cdfc57bd,6,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_2143__path_2,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_2143,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,10,2143,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:32:12.880Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,23,LOW,264,46,1,0.11,1,1,1.3,0.13,1.27077223851e-07,38.0967932942,0.412962794995,0.412962794995,-4.01871024037,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage4_joint_paths.csv,277266fdec5a0c163c7fbd63e59e89c6ade829b4bad1a154a09fbbb8cdfc57bd,8,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_877__path_2,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_877,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,10,877,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:17.520Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,23,LOW,264,40,1,0.47,1,1,1,0.1,9.77517106549e-08,29.3052256109,-35.5108553255,-35.5108553255,-8.91496196205,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage4_joint_paths.csv,277266fdec5a0c163c7fbd63e59e89c6ade829b4bad1a154a09fbbb8cdfc57bd,10,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_878__path_2,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_878,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,10,878,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:17.540Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,23,LOW,264,40,1,0.45,1,1,1,0.1,9.77517106549e-08,29.3052256109,-40.1269691463,-40.1269691463,-12.0687041174,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage4_joint_paths.csv,277266fdec5a0c163c7fbd63e59e89c6ade829b4bad1a154a09fbbb8cdfc57bd,12,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_888__path_2,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_888,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,10,888,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:17.740Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,23,LOW,264,40,1,0.25,1,1,1,0.1,9.77517106549e-08,29.3052256109,-21.288107347,-21.288107347,-8.08846445976,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage4_joint_paths.csv,277266fdec5a0c163c7fbd63e59e89c6ade829b4bad1a154a09fbbb8cdfc57bd,14,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_891__path_2,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_891,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,10,891,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:17.800Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,23,LOW,264,40,1,0.19,1,1,1.6,0.16,1.56402737048e-07,46.8883609775,-45.1364488073,-45.1364488073,-14.5561429263,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G23/stage4_joint_paths.csv,277266fdec5a0c163c7fbd63e59e89c6ade829b4bad1a154a09fbbb8cdfc57bd,16,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2198__path_2,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2198,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3,2198,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:43.940Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,,,,,0,17.05,1,0,1,0.1,9.77517106549e-08,29.3052256109,-33.7908555538,-33.7908555538,-18.6489637981,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G24/stage4_joint_paths.csv,b1c0eea5491d6a2db758374cbb79d4fda6c58af4f95e99692b14545e0ee9def7,3,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2198__path_3,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2198,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3,2198,3,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:43.940Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,,,,,0,17.05,1,0,2.4,0.24,2.34604105572e-07,70.3325414663,36.2091444462,36.2091444462,-17.3685293796,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G24/stage4_joint_paths.csv,b1c0eea5491d6a2db758374cbb79d4fda6c58af4f95e99692b14545e0ee9def7,4,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2199__path_2,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2199,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3,2199,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:43.960Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,,,,,0,17.03,1,0,1.1,0.11,1.0752688172e-07,32.235748172,-8.79129394688,-8.79129394688,-8.79242917662,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G24/stage4_joint_paths.csv,b1c0eea5491d6a2db758374cbb79d4fda6c58af4f95e99692b14545e0ee9def7,6,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2197__path_2,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2197,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3,2197,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:43.920Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,,,,,0,17.07,1,0,1.6,0.16,1.56402737048e-07,46.8883609775,-38.7904171608,-38.7904171608,-13.0362397458,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G24/stage4_joint_paths.csv,b1c0eea5491d6a2db758374cbb79d4fda6c58af4f95e99692b14545e0ee9def7,8,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3071__path_2,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3071,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3,3071,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:32:01.400Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,74,HIGH,279,47,1,0.41,1,1,1.1,0.11,1.0752688172e-07,32.235748172,-26.590890813,-26.590890813,-13.6777357721,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G24/stage4_joint_paths.csv,b1c0eea5491d6a2db758374cbb79d4fda6c58af4f95e99692b14545e0ee9def7,10,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_1493__path_2,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_1493,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3,1493,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-22T08:31:29.840Z,Special Reflective,"railway, communication tower and vegetation",urban road near railway,,,,,0,5.85,1,0,1.2,0.12,1.17302052786e-07,35.1662707331,-38.4817884543,-38.4817884543,-18.561922086,mean_relative_power_db,scenes/F1023_V70_D0122_P2/sage_results/nav_sage_v2/G24/stage4_joint_paths.csv,b1c0eea5491d6a2db758374cbb79d4fda6c58af4f95e99692b14545e0ee9def7,14,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_432__path_2,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_432,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,6,432,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-17T12:40:56.620Z,Highway/Open,open road,open road,50,MID,297,45,1,0.37,1,1,1.1,0.11,1.0752688172e-07,32.235748172,35.8854807459,35.8854807459,-15.9704869274,mean_relative_power_db,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage4_joint_paths.csv,196be526c2dcc05ac7d6686f0e2b87efed74834f2e8c11eb0e4770d85b058eca,4,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_433__path_2,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_433,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,6,433,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-17T12:40:56.640Z,Highway/Open,open road,open road,50,MID,297,45,1,0.35,1,1,1.7,0.17,1.66177908113e-07,49.8188835386,31.0476861742,31.0476861742,-15.4362729205,mean_relative_power_db,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage4_joint_paths.csv,196be526c2dcc05ac7d6686f0e2b87efed74834f2e8c11eb0e4770d85b058eca,6,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_434__path_2,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_434,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,6,434,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-17T12:40:56.660Z,Highway/Open,open road,open road,50,MID,297,45,1,0.33,1,1,1.1,0.11,1.0752688172e-07,32.235748172,31.2098916025,31.2098916025,-16.088378962,mean_relative_power_db,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G28/stage4_joint_paths.csv,196be526c2dcc05ac7d6686f0e2b87efed74834f2e8c11eb0e4770d85b058eca,9,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_733__path_2,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_733,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,9,733,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-17T12:41:02.640Z,Highway/Open,open road,open road,67,HIGH,209,44,1,0.35,1,1,1,0.1,9.77517106549e-08,29.3052256109,15.6611319262,15.6611319262,-12.5906314685,mean_relative_power_db,scenes/F1023_V80_D0117_P8/sage_results/nav_sage_v2/G29/stage4_joint_paths.csv,a05e6fb9abe3bf5bec1c350b97b93ebbf599a6a6af5a9fbcbb4e94971901e9c9,10,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_47__path_2,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_47,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,0,47,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-17T12:37:00.920Z,Mountain/Valley,open mountain winding road,open mountain winding road,80,HIGH,57,48,1,1.07,1,1,1.1,0.11,1.0752688172e-07,32.235748172,9.66430209529,9.66430209529,-10.1780500244,mean_relative_power_db,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G25/stage4_joint_paths.csv,a231c10582509c5944c54938eba0953f8d1003d74ff41a01431b5e7597bc62ed,5,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_84__path_2,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_84,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,0,84,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-17T12:37:01.660Z,Mountain/Valley,open mountain winding road,open mountain winding road,80,HIGH,57,48,1,0.33,1,1,1,0.1,9.77517106549e-08,29.3052256109,14.6643020953,14.6643020953,-11.4893364497,mean_relative_power_db,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G25/stage4_joint_paths.csv,a231c10582509c5944c54938eba0953f8d1003d74ff41a01431b5e7597bc62ed,7,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_9__path_2,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_9,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,4,9,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-17T12:37:30.160Z,Mountain/Valley,open mountain winding road,open mountain winding road,49,MID,299,45,1,0.83,1,1,1.1,0.11,1.0752688172e-07,32.235748172,-5.20234681079,-5.20234681079,-6.87295082669,mean_relative_power_db,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G28/stage4_joint_paths.csv,69963590a85f730cfd2b7d5b800f3024540938112b88c00cf2c46543f7ef02a2,5,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_150__path_2,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_150,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,5,150,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-17T12:37:02.980Z,Mountain/Valley,open mountain winding road,open mountain winding road,22,LOW,243,44,1,0.01,1,1,1.2,0.12,1.17302052786e-07,35.1662707331,-8.18217176609,-8.18217176609,0.036341332758,mean_relative_power_db,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G32/stage4_joint_paths.csv,e037160805c5c5c3b88abc720b43d26b340a06cc85f51d9b12c2ca06dc2ce18f,6,complete
parameters_20260825_stage4_path_v1,stage4-confirmed-path-parameters-v1,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_148__path_2,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_148,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G32,5,148,2,stage4_joint,multipath,1,confirmed_multipath,2026-01-17T12:37:02.940Z,Mountain/Valley,open mountain winding road,open mountain winding road,22,LOW,243,44,1,0.05,1,1,1.2,0.12,1.17302052786e-07,35.1662707331,-7.76908860874,-7.76908860874,-3.72939563502,mean_relative_power_db,scenes/F1023_v90_D0117_P7/sage_results/nav_sage_v2/G32/stage4_joint_paths.csv,e037160805c5c5c3b88abc720b43d26b340a06cc85f51d9b12c2ca06dc2ce18f,8,complete
