event_id,run_id,scene_id,prn,center_window_id,recording_time_s,tow_s,event_utc,elevation_deg,azimuth_deg,tracking_cn0_db_hz,nmea_snr_db_hz,vehicle_speed_kmh,speed_source,geometry_join_status,geometry_join_valid,geometry_join_method,geometry_source_utc,geometry_time_delta_s,time_alignment_id,missing_reason,observation_quality,derivation_version,context_alignment_version
F1023_V70_D0122_P1__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1434,F1023_V70_D0122_P1__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G19,1434,56.8892281524927,375796.66,2026-01-22T08:22:58.660Z,36.000,112.000,46.1522483825684,46.000,36.0230668000368,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:22:58.990Z,0.33,F1023_V70_D0122_P1__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_56,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,56,29.3297693059629,375769.1,2026-01-22T08:22:31.100Z,38.000,60.000,47.2450065612793,47.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:22:31.990Z,0.89,F1023_V70_D0122_P1__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_57,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,57,29.3497694037146,375769.12,2026-01-22T08:22:31.120Z,38.000,60.000,47.213565826416,47.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:22:31.990Z,0.87,F1023_V70_D0122_P1__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_55,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,55,29.3097692082111,375769.08,2026-01-22T08:22:31.080Z,38.000,60.000,47.2544937133789,47.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:22:31.990Z,0.91,F1023_V70_D0122_P1__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_58,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,58,29.3697695014663,375769.14,2026-01-22T08:22:31.140Z,38.000,60.000,47.213565826416,47.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:22:31.990Z,0.85,F1023_V70_D0122_P1__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1606,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,1606,60.3299226783969,375800.1,2026-01-22T08:23:02.100Z,38.000,60.000,46.7046585083008,46.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:23:01.990Z,0.11,F1023_V70_D0122_P1__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1604,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,1604,60.2899224828935,375800.06,2026-01-22T08:23:02.060Z,38.000,60.000,46.6448783874512,46.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:23:01.990Z,0.07,F1023_V70_D0122_P1__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_446,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,446,37.1298077223851,375776.9,2026-01-22T08:22:38.900Z,38.000,60.000,46.3623199462891,46.000,37.8183956000534,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:22:38.990Z,0.09,F1023_V70_D0122_P1__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_434,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,434,36.8898065493646,375776.66,2026-01-22T08:22:38.660Z,38.000,60.000,46.3659362792969,46.000,37.227237199933,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:22:38.990Z,0.33,F1023_V70_D0122_P1__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_8,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,8,28.3619551319648,375768.14,2026-01-22T08:22:30.140Z,69.000,280.000,49.2190551757812,49.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:22:31.990Z,1.85,F1023_V70_D0122_P1__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_9,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,9,28.3819551319648,375768.16,2026-01-22T08:22:30.160Z,69.000,280.000,49.2215347290039,49.000,NaN,fallback_120_kmh,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:22:31.990Z,1.83,F1023_V70_D0122_P1__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_930,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,930,46.8020001955034,375786.58,2026-01-22T08:22:48.580Z,69.000,280.000,48.5990753173828,49.000,33.6819535999869,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:22:48.990Z,0.41,F1023_V70_D0122_P1__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_931,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,931,46.8220001955034,375786.6,2026-01-22T08:22:48.600Z,69.000,280.000,48.588207244873,49.000,33.6641744000221,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:22:48.990Z,0.39,F1023_V70_D0122_P1__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_932,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,932,46.8420002932551,375786.62,2026-01-22T08:22:48.620Z,69.000,280.000,48.4946060180664,49.000,33.6463952000056,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:22:48.990Z,0.37,F1023_V70_D0122_P1__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1361,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,1361,55.4220213098729,375795.2,2026-01-22T08:22:57.200Z,69.000,280.000,48.7144508361816,48.000,36.92888,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:22:56.990Z,0.21,F1023_V70_D0122_P1__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1362,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,1362,55.4420214076246,375795.22,2026-01-22T08:22:57.220Z,69.000,280.000,48.7255897521973,48.000,36.92888,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:22:56.990Z,0.23,F1023_V70_D0122_P1__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1363,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,1363,55.4620214076246,375795.24,2026-01-22T08:22:57.240Z,69.000,280.000,48.7582168579102,48.000,36.92888,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:22:56.990Z,0.25,F1023_V70_D0122_P1__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_594,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,594,44.4880396871945,376295.86,2026-01-22T08:31:17.860Z,,,39.3924598693848,,32.4683380001024,NMEA_RMC,unavailable,0,tow_to_utc_nearest_gsv,,,F1023_V70_D0122_P2__tow_to_utc_v1,geometry_prn_missing_in_timeseries,warning,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_451,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,451,41.6280363636364,376293,2026-01-22T08:31:15.000Z,,,40.3179664611816,,38.916631599999,NMEA_RMC,unavailable,0,tow_to_utc_nearest_gsv,,,F1023_V70_D0122_P2__tow_to_utc_v1,geometry_prn_missing_in_timeseries,warning,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_535,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,535,43.3080383186706,376294.68,2026-01-22T08:31:16.680Z,,,40.2840385437012,,38.6016064000114,NMEA_RMC,unavailable,0,tow_to_utc_nearest_gsv,,,F1023_V70_D0122_P2__tow_to_utc_v1,geometry_prn_missing_in_timeseries,warning,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_653,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,653,45.6680410557185,376297.04,2026-01-22T08:31:19.040Z,,,37.7176361083984,,32.4822279999173,NMEA_RMC,unavailable,0,tow_to_utc_nearest_gsv,,,F1023_V70_D0122_P2__tow_to_utc_v1,geometry_prn_missing_in_timeseries,warning,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_694,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,694,46.4880420332356,376297.86,2026-01-22T08:31:19.860Z,,,39.5062026977539,,35.4891351999429,NMEA_RMC,unavailable,0,tow_to_utc_nearest_gsv,,,F1023_V70_D0122_P2__tow_to_utc_v1,geometry_prn_missing_in_timeseries,warning,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_848,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,848,49.5680456500489,376300.94,2026-01-22T08:31:22.940Z,,,37.5796012878418,,31.3626940000004,NMEA_RMC,unavailable,0,tow_to_utc_nearest_gsv,,,F1023_V70_D0122_P2__tow_to_utc_v1,geometry_prn_missing_in_timeseries,warning,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_471,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,471,42.0280368523949,376293.4,2026-01-22T08:31:15.400Z,,,40.5836639404297,,39.1610956000133,NMEA_RMC,unavailable,0,tow_to_utc_nearest_gsv,,,F1023_V70_D0122_P2__tow_to_utc_v1,geometry_prn_missing_in_timeseries,warning,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_595,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,595,44.5080396871945,376295.88,2026-01-22T08:31:17.880Z,,,39.5491676330566,,32.3368459999799,NMEA_RMC,unavailable,0,tow_to_utc_nearest_gsv,,,F1023_V70_D0122_P2__tow_to_utc_v1,geometry_prn_missing_in_timeseries,warning,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_4191,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G19,4191,116.466800391007,376367.84,2026-01-22T08:32:29.840Z,39.000,107.000,41.8709945678711,42.000,19.1783859999391,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:32:29.990Z,0.15,F1023_V70_D0122_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_4189,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G19,4189,116.426800293255,376367.8,2026-01-22T08:32:29.800Z,39.000,107.000,41.5389671325684,42.000,19.2798756000336,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:32:29.990Z,0.19,F1023_V70_D0122_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_4190,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G19,4190,116.446800293255,376367.82,2026-01-22T08:32:29.820Z,39.000,107.000,41.6980209350586,42.000,19.2291307999863,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:32:29.990Z,0.17,F1023_V70_D0122_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_3267,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G19,3267,97.9867595307918,376349.36,2026-01-22T08:32:11.360Z,39.000,107.000,44.4780921936035,44.000,14.9576780001312,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:32:10.990Z,0.37,F1023_V70_D0122_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_987,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,987,46.3501231671554,376297.72,2026-01-22T08:31:19.720Z,23.000,264.000,37.4584426879883,36.000,34.9757607998917,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:31:19.990Z,0.27,F1023_V70_D0122_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_889,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,889,44.3901139784946,376295.76,2026-01-22T08:31:17.760Z,23.000,264.000,39.1422462463379,40.000,33.1257979999493,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:31:17.990Z,0.23,F1023_V70_D0122_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_1071,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,1071,48.030131085044,376299.4,2026-01-22T08:31:21.400Z,23.000,264.000,35.2590522766113,40.000,42.2357859995804,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:31:20.990Z,0.41,F1023_V70_D0122_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_2143,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,2143,99.5103700879765,376350.88,2026-01-22T08:32:12.880Z,23.000,264.000,45.5649642944336,46.000,13.8355512000144,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:32:12.990Z,0.11,F1023_V70_D0122_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_877,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,877,44.1501129032258,376295.52,2026-01-22T08:31:17.520Z,23.000,264.000,38.6976013183594,40.000,34.7037019998881,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:31:17.990Z,0.47,F1023_V70_D0122_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_878,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,878,44.1701129032258,376295.54,2026-01-22T08:31:17.540Z,23.000,264.000,38.7311820983887,40.000,34.5722100001483,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:31:17.990Z,0.45,F1023_V70_D0122_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_888,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,888,44.3701138807429,376295.74,2026-01-22T08:31:17.740Z,23.000,264.000,39.1422462463379,40.000,33.2572900000718,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:31:17.990Z,0.25,F1023_V70_D0122_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_891,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,891,44.430114173998,376295.8,2026-01-22T08:31:17.800Z,23.000,264.000,39.0988349914551,40.000,32.8628140000871,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:31:17.990Z,0.19,F1023_V70_D0122_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2198,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,2198,70.559780742913,376321.94,2026-01-22T08:31:43.940Z,,,47.2888336181641,,30.6892667567568,NMEA_RMC,inconclusive,0,tow_to_utc_nearest_gsv,2026-01-22T08:32:00.990Z,17.05,F1023_V70_D0122_P2__tow_to_utc_v1,nearest_geometry_delta_exceeds_5s,warning,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2199,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,2199,70.5797808406647,376321.96,2026-01-22T08:31:43.960Z,,,47.2422027587891,,30.6894169189191,NMEA_RMC,inconclusive,0,tow_to_utc_nearest_gsv,2026-01-22T08:32:00.990Z,17.03,F1023_V70_D0122_P2__tow_to_utc_v1,nearest_geometry_delta_exceeds_5s,warning,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2197,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,2197,70.539780742913,376321.92,2026-01-22T08:31:43.920Z,,,47.4140892028809,,30.6891165945945,NMEA_RMC,inconclusive,0,tow_to_utc_nearest_gsv,2026-01-22T08:32:00.990Z,17.07,F1023_V70_D0122_P2__tow_to_utc_v1,nearest_geometry_delta_exceeds_5s,warning,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3071,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3071,88.0198285434995,376339.4,2026-01-22T08:32:01.400Z,74.000,279.000,47.2977294921875,47.000,33.3610020001345,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:32:00.990Z,0.41,F1023_V70_D0122_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3330,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3330,93.1998427174976,376344.58,2026-01-22T08:32:06.580Z,74.000,279.000,42.9396591186523,42.000,18.5477800000136,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:32:06.990Z,0.41,F1023_V70_D0122_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3332,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3332,93.2398428152493,376344.62,2026-01-22T08:32:06.620Z,74.000,279.000,42.9301300048828,42.000,18.5848199999942,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:32:06.990Z,0.37,F1023_V70_D0122_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_1493,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,1493,56.4597423264907,376307.84,2026-01-22T08:31:29.840Z,,,47.5503921508789,,30.5834024324326,NMEA_RMC,inconclusive,0,tow_to_utc_nearest_gsv,2026-01-22T08:31:23.990Z,5.85,F1023_V70_D0122_P2__tow_to_utc_v1,nearest_geometry_delta_exceeds_5s,warning,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3317,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,3317,92.9398420332356,376344.32,2026-01-22T08:32:06.320Z,74.000,279.000,44.2211227416992,45.000,18.307020000005,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-22T08:32:05.990Z,0.33,F1023_V70_D0122_P2__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_395,F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G12,395,48.7446337243402,564073.88,2026-01-17T12:40:55.880Z,38.000,89.000,42.008186340332,42.000,38.5682703999464,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:40:55.990Z,0.11,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_475,F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G12,475,50.3446417399805,564075.48,2026-01-17T12:40:57.480Z,38.000,89.000,44.8980903625488,47.000,37.333171599918,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:40:56.990Z,0.49,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_431,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,431,49.4624600195503,564074.6,2026-01-17T12:40:56.600Z,50.000,297.000,45.2673225402832,45.000,35.993620000059,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:40:56.990Z,0.39,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_432,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,432,49.4824600195503,564074.62,2026-01-17T12:40:56.620Z,50.000,297.000,45.240795135498,45.000,35.9380600000073,NMEA_RMC,valid,1,tow_to_utc_nearest_gsv,2026-01-17T12:40:56.990Z,0.37,F1023_V80_D0117_P8__tow_to_utc_v1,,valid,sage-event-path-derivation-v1,sage-event-context-alignment-v1
