stage3_path_id,stage3_center_id,run_id,logical_run_key,scene_id,prn,center_window_id,center_recording_time_s,selected_L,multipath_id,excess_delay_samples,doppler_offset_hz,relative_power_db,matched_window_count,longest_consecutive_count,persistence_pass,match_pattern,persistence_radius_windows,support_window_ids,support_window_count_derived,association_parse_status,environment_class,elevation_deg,elevation_band,geometry_join_status,geometry_join_valid,track_id,track_observation_count,track_weight,elevation_ready,quality_status,doppler_provenance_class,primary_exclusion_reason,sensitivity_exclusion_reason,author_gate_id,primary_population_included,sensitivity_population_included,track_weight_fixed_original,track_weight_recomputed_primary,track_weight_recomputed_sensitivity,absolute_doppler_hz,log_excess_delay,log1p_absolute_doppler,cell_id,cell_ready,parent_scope_role
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_82__mp_1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_82,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,82,39.4369887585533,4,1,1.2,54.6643020952852,-3.79270962844949,4,4,1,01111,2,81;82;83;84,4,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0024,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,1,54.6643020952852,0.1823215567939546,4.0193390455162525,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_82__mp_2,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_82,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,82,39.4369887585533,4,2,2.2,-45.3356979047148,-10.1621645159536,3,3,1,00111,2,82;83;84,3,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0025,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,1,45.3356979047148,0.7884573603642703,3.835912677075104,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_82__mp_3,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_82,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,82,39.4369887585533,4,3,3.2,104.664302095285,-14.9212207943622,4,4,1,01111,2,81;82;83;84,4,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0026,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,1,104.664302095285,1.1631508098056809,4.660267107311642,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_83__mp_1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_83,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,83,39.456988856305,4,1,1.5,49.6643020952852,-4.31328660772873,5,5,1,11111,2,81;82;83;84;85,5,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0024,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,49.6643020952852,0.4054651081081644,3.9252215619171245,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_83__mp_2,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_83,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,83,39.456988856305,4,2,2.5,-50.3356979047148,-11.5139687798105,5,5,1,11111,2,81;82;83;84;85,5,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0025,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,50.3356979047148,0.9162907318741551,3.9383863757635083,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_83__mp_3,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_83,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,83,39.456988856305,4,3,3.5,99.6643020952852,-14.8373739546731,4,4,1,11110,2,81;82;83;84,4,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0026,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,99.6643020952852,1.252762968495368,4.611791239311203,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_84__mp_1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_84,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,84,39.4769889540567,4,1,1.6,49.6643020952852,-6.41508394313817,5,5,1,11111,2,82;83;84;85;86,5,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0024,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,49.6643020952852,0.47000362924573563,3.9252215619171245,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_84__mp_2,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_84,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,84,39.4769889540567,4,2,2.6,-50.3356979047148,-14.9103769852384,4,4,1,11110,2,82;83;84;85,4,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0025,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,50.3356979047148,0.9555114450274363,3.9383863757635083,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_84__mp_3,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_84,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,84,39.4769889540567,4,3,3.6,99.6643020952852,-16.7833615889531,3,3,1,11100,2,82;83;84,3,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0026,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,99.6643020952852,1.2809338454620642,4.611791239311203,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_143__mp_1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_143,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,143,40.6569936461388,4,1,1.9,-50.3356979047148,-6.41088972228692,4,3,1,10111,2,141;143;144;145,4,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0017,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,50.3356979047148,0.6418538861723947,3.9383863757635083,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_143__mp_2,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_143,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,143,40.6569936461388,4,2,2.9,49.6643020952852,-14.5686051617606,4,3,1,10111,2,141;143;144;145,4,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0018,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,49.6643020952852,1.0647107369924282,3.9252215619171245,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_143__mp_3,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_143,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,143,40.6569936461388,4,3,3.9,-100.335697904715,-17.3687986087845,4,3,1,10111,2,141;143;144;145,4,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0019,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,100.335697904715,1.3609765531356006,4.618438747051868,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_144__mp_1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_144,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,144,40.6769937438905,4,1,1.1,-50.3356979047148,-5.53549110597694,4,4,1,01111,2,143;144;145;146,4,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0017,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,50.3356979047148,0.09531017980432493,3.9383863757635083,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_144__mp_2,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_144,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,144,40.6769937438905,4,2,2.1,49.6643020952852,-13.084267076431,4,4,1,01111,2,143;144;145;146,4,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0018,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,49.6643020952852,0.7419373447293773,3.9252215619171245,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_144__mp_3,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_144,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,144,40.6769937438905,4,3,3.1,-100.335697904715,-14.6706052719401,3,3,1,01110,2,143;144;145,3,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0019,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,100.335697904715,1.1314021114911006,4.618438747051868,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_145__mp_1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_145,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,145,40.6969937438905,4,1,1.4,-50.3356979047148,-5.74925345844575,5,5,1,11111,2,143;144;145;146;147,5,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0017,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,50.3356979047148,0.3364722366212129,3.9383863757635083,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_145__mp_2,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_145,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,145,40.6969937438905,4,2,2.4,49.6643020952852,-12.4068973631397,4,4,1,11110,2,143;144;145;146,4,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0018,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,49.6643020952852,0.8754687373538999,3.9252215619171245,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_145__mp_3,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_145,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,145,40.6969937438905,4,3,3.4,-100.335697904715,-15.0994524695284,3,3,1,11100,2,143;144;145,3,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0019,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_EXCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,EXACT_FOUR_REPEATED_DOPPLER_MODE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,0,0.3333333333333333,0.333333333333,,100.335697904715,1.2237754316221157,4.618438747051868,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_347__mp_1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_347,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,347,44.7370097751711,2,1,1.9,-107.353948767179,-18.581652241303,3,3,1,00111,2,347;348;349,3,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0020,2,0.5,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.5,0.5,0.5,107.353948767179,0.6418538861723947,4.685403171870003,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_349__mp_1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_349,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,349,44.7770098729228,2,1,1.5,-94.48781423338,-18.9583806839315,3,3,1,11100,2,347;348;349,3,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0020,2,0.5,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.5,0.5,0.5,94.48781423338,0.4054651081081644,4.5589986396946856,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_759__mp_1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_759,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,759,52.977042228739,4,1,1,-52.3902100156283,-2.94313035465148,3,3,1,00111,2,759;760;761,3,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0021,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,52.3902100156283,0.0,3.9776273961179243,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_759__mp_2,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_759,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,759,52.977042228739,4,2,2,47.6097899843717,-10.9981114666958,4,4,1,01111,2,758;759;760;761,4,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0022,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,47.6097899843717,0.6931471805599453,3.883824950627782,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_759__mp_3,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_759,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,759,52.977042228739,4,3,3,-97.3902100156283,-12.5976697699996,3,3,1,00111,2,759;760;761,3,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0023,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,97.3902100156283,1.0986122886681098,4.5889413073974845,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_760__mp_1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_760,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,760,52.9970423264907,4,1,1.3,-52.5297066839503,-4.52224384955984,3,3,1,01110,2,759;760;761,3,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0021,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,FINE_GRID_QUANTIZED_VALID,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,52.5297066839503,0.26236426446749106,3.980236764919893,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_760__mp_2,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_760,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,760,52.9970423264907,4,2,2.3,52.4702933160497,-12.057662161147,4,4,1,11110,2,758;759;760;761,4,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0022,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,52.4702933160497,0.8329091229351039,3.979126234564627,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_760__mp_3,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_760,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,760,52.9970423264907,4,3,3.3,-97.5297066839503,-13.2443294449171,3,3,1,01110,2,759;760;761,3,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0023,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,97.5297066839503,1.1939224684724346,4.590358093408713,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_761__mp_1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_761,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,761,53.0170424242424,4,1,1.6,-47.6692033514601,-4.35296512415498,3,3,1,11100,2,759;760;761,3,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0021,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,47.6692033514601,0.47000362924573563,3.885046455341975,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_761__mp_2,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__center_761,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2,F1023_V70_D0117_P2,G32,761,53.0170424242424,4,2,2.6,52.3307966485399,-12.3742885348742,3,3,1,11100,2,759;760;761,3,VALID,Mountain/Valley,36,MID,valid,1,ALGTRACK_0022,3,0.3333333333333333,1,PRIMARY_ADMITTED_SENSITIVITY_INCLUDED,COARSE_GRID_LOCK_CANDIDATE,NONE,NONE,AUTHOR_APPROVED_KEEP_FULL_PRIMARY_20260831,1,1,0.3333333333333333,0.333333333333,0.333333333333,52.3307966485399,0.9555114450274363,3.9765139625946926,Mountain/Valley__MID,1,CELL_AND_ENVIRONMENT
