event_id,run_id,scene_id,prn,center_window_id,recording_time_s,tow_s,event_utc,elevation_deg,azimuth_deg,tracking_cn0_db_hz,nmea_snr_db_hz,vehicle_speed_kmh,speed_source,geometry_join_status,geometry_join_valid,geometry_join_method,geometry_source_utc,geometry_time_delta_s,time_alignment_id,missing_reason,observation_quality,derivation_version
F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_2565,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G16,2565,81.8110004887586,228999.28,,,,44.955207824707,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_2566,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G16,2566,81.8310004887585,228999.3,,,,44.955207824707,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_1899,F1023_V70_D0120_P9__G16__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G16,1899,68.4909736070381,228985.96,,,,45.7951164245605,,16.4798367999579,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_2319,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G18,2319,76.8898634408602,228994.36,,,,48.9385223388672,,34.3383024000344,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_2320,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G18,2320,76.9098635386119,228994.38,,,,48.9797286987305,,34.2890391999885,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_1947,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G18,1947,69.4498399804497,228986.92,,,,48.7467231750488,,18.7652048000289,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_1948,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G18,1948,69.4698400782014,228986.94,,,,48.7467231750488,,18.8103936000053,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_1949,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G18,1949,69.4898401759531,228986.96,,,,48.8404541015625,,18.8555823999816,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_2318,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G18,2318,76.8698633431085,228994.34,,,,48.9385223388672,,34.3875656000086,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_2321,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G18,2321,76.9298635386119,228994.4,,,,48.9560699462891,,34.2397760000143,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1__event_1278,F1023_V70_D0120_P9__G18__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G18,1278,56.0697978494624,228973.54,,,,48.8282508850098,,2.2809232000006,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1946,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G26,1946,69.4293447702835,228986.9,,,,49.265552520752,,18.7200159999869,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1947,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G26,1947,69.4493448680352,228986.92,,,,49.2471122741699,,18.7652048000289,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1948,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G26,1948,69.4693449657869,228986.94,,,,49.2471122741699,,18.8103936000053,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_2283,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G26,2283,76.1693695014663,228993.64,,,,48.9664497375488,,32.3048064001133,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_2284,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G26,2284,76.189369599218,228993.66,,,,48.9441452026367,,32.4670416000283,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_2285,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G26,2285,76.209369599218,228993.68,,,,48.8982048034668,,32.6292767999433,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_2303,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G26,2303,76.5693709677419,228994.04,,,,49.4973373413086,,35.1265135999799,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_2304,F1023_V70_D0120_P9__G26__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G26,2304,76.5893709677419,228994.06,,,,49.6299133300781,,35.0772504000057,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_823,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,823,76.9782062561095,228994.44,,,,36.6878967285156,,34.1412495999943,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_822,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,822,76.9582062561095,228994.42,,,,36.6878967285156,,34.1905127999685,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_845,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,845,77.4182068426197,228994.88,,,,36.1096267700195,,33.0574591999885,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_846,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,846,77.4382069403715,228994.9,,,,35.9952850341797,,33.0081960000143,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_847,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,847,77.4582069403715,228994.92,,,,35.9655685424805,,32.9589327999685,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_755,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,755,75.6182045943304,228993.08,,,,39.9852867126465,,27.7622207998961,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_757,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,757,75.6582045943304,228993.12,,,,39.6433944702148,,28.0866911999622,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_796,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,796,76.4382055718475,228993.9,,,,38.3950500488281,,34.4138639999528,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G28__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_592,F1023_V70_D0120_P9__G28__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G28,592,60.3639391006843,228977.82,,,,41.8303527832031,,2.84467199999741,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1305,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G29,1305,56.6177802541544,228974.08,,,,44.2369613647461,,2.43500959998079,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1306,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G29,1306,56.6377803519062,228974.1,,,,44.212947845459,,2.46501200000873,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_2559,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G29,2559,81.6979092864125,228999.16,,,,42.7943305969238,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_494,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G29,494,40.3976967741935,228957.86,,,,44.6184959411621,,3.07394960002768,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_495,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G29,495,40.4176968719453,228957.88,,,,44.7571601867676,,3.03431679999077,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_559,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G29,559,41.6977034213099,228959.16,,,,44.8453903198242,,3.41656960000181,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_560,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G29,560,41.7177035190616,228959.18,,,,44.8453903198242,,3.42694079999638,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_2539,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G29,2539,81.2979072336266,228998.76,,,,41.7951126098633,,35.435427199976,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1476,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,1476,78.0380546432063,228995.5,,,,46.4274482727051,,35.4195,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1477,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,1477,78.0580548387097,228995.52,,,,46.4733428955078,,35.5258047999443,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1478,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,1478,78.0780549364614,228995.54,,,,46.4733428955078,,35.6321096000433,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_449,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,449,57.4979465298143,228974.96,,,,46.1789627075195,,3.75511519998778,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_450,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,450,57.517946627566,228974.98,,,,46.1394577026367,,3.78511760001572,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_451,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,451,57.5379468230694,228975,,,,46.1311492919922,,3.81512,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1062,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,1062,69.7580110459433,228987.22,,,,45.6579093933105,,19.3493256000021,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1063,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,1063,69.778011143695,228987.24,,,,45.7427024841309,,19.3859951999829,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_67,F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G13,67,29.5502829912023,375769.32,,,,47.4561195373535,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_68,F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G13,68,29.5702830889541,375769.34,,,,47.4728469848633,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_69,F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G13,69,29.5902831867058,375769.36,,,,47.4728469848633,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_208,F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G13,208,32.3702983382209,375772.14,,,,45.6379280090332,,14.4807880000884,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_1291,F1023_V70_D0122_P1__G13__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G13,1291,60.0704495601173,375799.84,,,,46.0680084228516,,35.816754000012,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_431,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G15,431,36.8260485826002,375776.6,,,,48.7713050842285,,37.0794475999387,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_432,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G15,432,36.8460486803519,375776.62,,,,48.7800445556641,,37.1287107999846,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_433,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G15,433,36.8660487781036,375776.64,,,,48.8121337890625,,37.1779740000305,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1585,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G15,1585,59.9061650048876,375799.68,,,,49.1197967529297,,35.7367475999957,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1586,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G15,1586,59.9261651026393,375799.7,,,,49.1796913146973,,35.746748400005,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1__event_1587,F1023_V70_D0122_P1__G15__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G15,1587,59.946165200391,375799.72,,,,49.2285575866699,,35.7567491999852,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1428,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,1428,56.7695744868035,375796.54,,,,44.7835922241211,,36.1853020000305,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1592,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,1592,60.0495852394917,375799.82,,,,44.4054069519043,,35.8067532000027,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1318,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,1318,54.5695673509286,375794.34,,,,47.1242027282715,,35.5926620000494,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1329,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,1329,54.7895680351906,375794.56,,,,46.1675720214844,,36.0449203999919,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1560,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,1560,59.4095830889541,375799.18,,,,44.413646697998,,35.4867275999957,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1562,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,1562,59.4495832844575,375799.22,,,,44.2047843933105,,35.5067291999852,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1332,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,1332,54.849568230694,375794.62,,,,46.0341644287109,,36.1682635999871,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_1429,F1023_V70_D0122_P1__G17__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G17,1429,56.7895745845552,375796.56,,,,44.8196678161621,,36.1582628000053,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_1434,F1023_V70_D0122_P1__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G19,1434,56.8892281524927,375796.66,,,,46.1522483825684,,36.0230668000368,NMEA_RMC,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_56,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,56,29.3297693059629,375769.1,,,,47.2450065612793,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_57,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,57,29.3497694037146,375769.12,,,,47.213565826416,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_55,F1023_V70_D0122_P1__G22__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G22,55,29.3097692082111,375769.08,,,,47.2544937133789,,NaN,fallback_120_kmh,deferred_unavailable,0,,,,,verified_time_alignment_not_available,inconclusive,sage-event-path-derivation-v1
