candidate_id,run_id,scene_id,prn,center_window_id,recording_time_s,selected_L,multipath_count,minimum_path_run,reliable_multipath,candidate_status,event_id,source_file,source_file_sha256,source_row_number,modeling_eligibility,schema_version
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_847,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,847,77.4582069403715,2,1,5,1,confirmed_multipath,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_847,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,6,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_755,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,755,75.6182045943304,2,1,4,1,confirmed_multipath,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_755,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,7,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_757,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,757,75.6582045943304,2,1,4,1,confirmed_multipath,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_757,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,8,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_796,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,796,76.4382055718475,2,1,4,1,confirmed_multipath,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__event_796,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,9,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_828,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,828,77.0782064516129,2,1,4,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,10,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_829,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,829,77.0982064516129,2,1,4,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,11,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_844,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,844,77.3982068426197,2,1,4,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,12,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_149,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,149,63.4981893450635,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,13,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_170,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,170,63.9181899315738,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,14,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_171,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,171,63.9381899315738,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,15,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_172,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,172,63.9581899315738,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,16,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_758,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,758,75.6782046920821,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,17,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_795,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,795,76.4182055718475,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,18,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_798,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,798,76.4782056695992,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,19,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_802,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,802,76.5582057673509,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,20,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_803,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,803,76.5782057673509,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,21,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_825,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,825,77.0182063538612,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,22,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_827,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,827,77.0582063538612,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,23,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_830,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,830,77.1182065493646,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,24,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_843,F1023_V70_D0120_P9__G27__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G27,843,77.3782068426197,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G27/stage3_reliable_centers.csv,4dcfe930dca598b5b06fdfed2ba045321dfbed456d467789622dd5061cfb252b,25,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G28__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_592,F1023_V70_D0120_P9__G28__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G28,592,60.3639391006843,2,1,3,1,rejected_candidate,F1023_V70_D0120_P9__G28__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_592,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G28/stage3_reliable_centers.csv,f7e96d407b7b83ef8b1cb2ac0782d31a135c426acc877023c0016fe9422b4c2c,2,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1305,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G29,1305,56.6177802541544,3,2,3,1,rejected_candidate,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1305,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,2a13532ea1ee9c3769228aeb962a0a76ec6c6234caa72608ab053777b9678712,2,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1306,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G29,1306,56.6377803519062,3,2,3,1,rejected_candidate,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_1306,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,2a13532ea1ee9c3769228aeb962a0a76ec6c6234caa72608ab053777b9678712,3,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2559,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G29,2559,81.6979092864125,3,2,3,1,rejected_candidate,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_2559,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,2a13532ea1ee9c3769228aeb962a0a76ec6c6234caa72608ab053777b9678712,4,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_494,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G29,494,40.3976967741935,2,1,3,1,rejected_candidate,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_494,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,2a13532ea1ee9c3769228aeb962a0a76ec6c6234caa72608ab053777b9678712,5,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_495,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G29,495,40.4176968719453,2,1,3,1,rejected_candidate,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_495,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,2a13532ea1ee9c3769228aeb962a0a76ec6c6234caa72608ab053777b9678712,6,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_559,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G29,559,41.6977034213099,2,1,3,1,rejected_candidate,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_559,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,2a13532ea1ee9c3769228aeb962a0a76ec6c6234caa72608ab053777b9678712,7,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_560,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G29,560,41.7177035190616,2,1,3,1,confirmed_multipath,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_560,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,2a13532ea1ee9c3769228aeb962a0a76ec6c6234caa72608ab053777b9678712,8,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2539,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G29,2539,81.2979072336266,2,1,3,1,rejected_candidate,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_2539,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,2a13532ea1ee9c3769228aeb962a0a76ec6c6234caa72608ab053777b9678712,9,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_2540,F1023_V70_D0120_P9__G29__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G29,2540,81.3179073313783,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G29/stage3_reliable_centers.csv,2a13532ea1ee9c3769228aeb962a0a76ec6c6234caa72608ab053777b9678712,10,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1476,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,1476,78.0380546432063,4,3,3,1,confirmed_multipath,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1476,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,2,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1477,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,1477,78.0580548387097,4,3,3,1,rejected_candidate,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1477,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,3,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1478,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,1478,78.0780549364614,4,3,3,1,rejected_candidate,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1478,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,4,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_449,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,449,57.4979465298143,3,2,3,1,confirmed_multipath,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_449,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,5,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_450,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,450,57.517946627566,3,2,3,1,rejected_candidate,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_450,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,6,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_451,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,451,57.5379468230694,3,2,3,1,confirmed_multipath,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_451,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,7,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1062,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,1062,69.7580110459433,3,2,3,1,rejected_candidate,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1062,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,8,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1063,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,1063,69.778011143695,3,2,3,1,rejected_candidate,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1063,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,9,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1064,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,1064,69.7980112414467,3,2,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,10,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1593,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,1593,80.3780669599218,3,2,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,11,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_455,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,455,57.6179472140762,2,1,5,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,12,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_454,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,454,57.5979471163245,2,1,4,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,13,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_456,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,456,57.637947311828,2,1,4,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,14,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_453,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,453,57.5779470185728,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,15,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_457,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,457,57.6579474095797,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,16,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1065,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,1065,69.8180114369501,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,17,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1592,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,1592,80.3580668621701,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,18,eligible_pending_modeling_qa,sage-event-path-db-v1
F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__candidate_1597,F1023_V70_D0120_P9__G31__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0120_P9,G31,1597,80.4580674486804,2,1,3,1,not_joint_evaluated,,scenes/F1023_V70_D0120_P9/sage_results/nav_sage_v2/G31/stage3_reliable_centers.csv,c54a78673a2d203771e1f9c385ed9e9a7decd2a76e3534d0f7b8897fc212b104,19,eligible_pending_modeling_qa,sage-event-path-db-v1
