scope,retained_path_count,cell_id,total_relative_power_linear_including_direct,weighted_mean_delay_samples,rms_delay_dispersion_samples,maximum_excess_delay_samples,run_id,center_window_id,group_id,environment_class,elevation_band,track_count_in_set
environment_only,2,Mountain/Valley,1.5612770406166332,0.6768889965466955,0.9184973085615625,2.8,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,199,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::199,Mountain/Valley,HIGH,2
environment_only,1,Mountain/Valley,1.6321634162372662,0.6197060024243252,0.7794190621470473,1.6,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,1518,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::1518,Mountain/Valley,HIGH,1
environment_only,2,Mountain/Valley,1.2419345203630605,0.3026245941545413,0.6445162754303324,2.3,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,1549,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::1549,Mountain/Valley,HIGH,2
environment_only,2,Mountain/Valley,1.3411659215481255,0.4135985868597512,0.7276023505494549,2.5,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,1551,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::1551,Mountain/Valley,HIGH,2
environment_only,1,Mountain/Valley,1.2366410995959463,0.3253085066027248,0.6687292701508862,1.7,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,1555,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::1555,Mountain/Valley,HIGH,1
environment_only,2,Mountain/Valley,1.3647463717401345,0.5396891564438634,0.9091885285933633,2.9,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,1581,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::1581,Mountain/Valley,HIGH,2
environment_only,1,Mountain/Valley,1.6854344562211276,0.6913579886034077,0.8350644958445086,1.7,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,148,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::148,Mountain/Valley,LOW,1
environment_only,1,Mountain/Valley,1.7949025790959294,0.8857333967354507,0.9934501212332616,2.0,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,149,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::149,Mountain/Valley,LOW,1
environment_only,1,Mountain/Valley,1.6814739529312555,0.7700389936532792,0.932799033122717,1.9,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,150,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::150,Mountain/Valley,LOW,1
environment_only,2,Mountain/Valley,1.2426801786198884,0.2541901523034558,0.5456017053909586,2.1,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,664,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::664,Mountain/Valley,LOW,2
environment_only,2,Mountain/Valley,1.5140416175720481,0.47026005606788485,0.6938421797639512,2.2,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,665,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::665,Mountain/Valley,LOW,2
environment_only,2,Mountain/Valley,1.3849470059349074,0.3565304185007563,0.609686194621142,2.1,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,666,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::666,Mountain/Valley,LOW,2
environment_only,1,Mountain/Valley,1.4224679990350646,0.29699648731756856,0.4569349776922247,1.0,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,1542,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1542,Mountain/Valley,LOW,1
environment_only,1,Mountain/Valley,1.4798025760921285,0.3242341808589049,0.46808800115112953,1.0,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,1543,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1543,Mountain/Valley,LOW,1
environment_only,1,Mountain/Valley,1.3693339025632394,0.43154868436034516,0.7101011392776436,1.6,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,1544,F1023_v90_D0117_P7__G32__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1544,Mountain/Valley,LOW,1
elevation_ready,2,Mountain/Valley/MID,1.3331244743485413,0.4753548044537895,0.8374139468375158,2.8,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,317,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::317,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/MID,1.9593101717633474,0.7717309689101899,0.8095023843585586,2.5,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,640,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::640,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/MID,1.9055494584528716,0.6008262434478546,0.6536392172352857,2.2,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,641,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::641,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/MID,1.7205519126107272,0.8275695452357215,0.9899107198396285,2.9,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,642,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::642,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/MID,1.9729595944381555,0.5821800430053846,0.6203808445086709,2.1,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,643,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::643,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/MID,1.1421520218444743,0.24606659765726657,0.6746689088588433,2.6,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,730,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::730,Mountain/Valley,MID,2
elevation_ready,1,Mountain/Valley/MID,1.2820312077623135,0.3079829012558969,0.579933267102566,1.4,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,769,F1023_V70_D0117_P2__G11__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::769,Mountain/Valley,MID,1
elevation_ready,2,Mountain/Valley/MID,2.0019715424593274,0.5883149918088351,0.6167300865784433,2.1,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,651,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1::651,Mountain/Valley,MID,2
elevation_ready,3,Mountain/Valley/MID,1.4691831150348131,0.6974135383055399,1.084278794680407,3.8,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,970,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1::970,Mountain/Valley,MID,3
elevation_ready,3,Mountain/Valley/MID,1.5296095357385833,0.731023155263849,1.052678832256309,3.9,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,971,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1::971,Mountain/Valley,MID,3
elevation_ready,3,Mountain/Valley/MID,1.4067521030951387,0.39160514704530497,0.7127609847421594,3.0,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,972,F1023_V70_D0117_P2__G12__ch6__nav_sage_v2__ingestion_20260825_event_path_v1::972,Mountain/Valley,MID,3
elevation_ready,1,Mountain/Valley/LOW,1.2325860709445118,0.3019162087610282,0.6260291821512896,1.6,F1023_V70_D0117_P2__G28__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,298,F1023_V70_D0117_P2__G28__ch1__nav_sage_v2__ingestion_20260825_event_path_v1::298,Mountain/Valley,LOW,1
elevation_ready,2,Mountain/Valley/LOW,1.7243682962592835,0.4767523683868122,0.6023365466086631,2.0,F1023_V70_D0117_P2__G28__ch1__nav_sage_v2__ingestion_20260825_event_path_v1,693,F1023_V70_D0117_P2__G28__ch1__nav_sage_v2__ingestion_20260825_event_path_v1::693,Mountain/Valley,LOW,2
elevation_ready,1,Mountain/Valley/MID,1.0292554665771365,0.042635867664265574,0.24927090541199068,1.5,F1023_V70_D0117_P2__G29__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,80,F1023_V70_D0117_P2__G29__ch7__nav_sage_v2__ingestion_20260825_event_path_v1::80,Mountain/Valley,MID,1
elevation_ready,3,Mountain/Valley/MID,1.546106269398296,0.5278199088424192,0.7906732575634898,3.2,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,82,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::82,Mountain/Valley,MID,3
elevation_ready,3,Mountain/Valley/MID,1.4737969207099653,0.5746526919854061,0.8985455179473785,3.5,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,83,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::83,Mountain/Valley,MID,3
elevation_ready,3,Mountain/Valley/MID,1.2815477773253452,0.40943061904332795,0.8190122057042263,3.6,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,84,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::84,Mountain/Valley,MID,3
elevation_ready,3,Mountain/Valley/MID,1.281766521428396,0.4735168649718929,0.9305997562887618,3.9,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,143,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::143,Mountain/Valley,MID,3
elevation_ready,3,Mountain/Valley/MID,1.3628146289503151,0.37898096075155124,0.7100695441481386,3.1,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,144,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::144,Mountain/Valley,MID,3
elevation_ready,3,Mountain/Valley/MID,1.3544777739830947,0.45444471136901077,0.8286539229940345,3.4,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,145,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::145,Mountain/Valley,MID,3
elevation_ready,1,Mountain/Valley/MID,1.0138622834819626,0.025978221149793517,0.22064394895509845,1.9,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,347,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::347,Mountain/Valley,MID,1
elevation_ready,1,Mountain/Valley/MID,1.0127104794145838,0.018826426218969183,0.16698863735079547,1.5,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,349,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::349,Mountain/Valley,MID,1
elevation_ready,3,Mountain/Valley/MID,1.6422442515036038,0.506428191522091,0.7400150100296649,3.0,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,759,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::759,Mountain/Valley,MID,3
elevation_ready,3,Mountain/Valley/MID,1.4626412210947266,0.518548912405614,0.8467070855016299,3.3,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,760,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::760,Mountain/Valley,MID,3
elevation_ready,3,Mountain/Valley/MID,1.4474448822252168,0.5657228494982426,0.8950703793813946,3.6,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,761,F1023_V70_D0117_P2__G32__ch11__nav_sage_v2__ingestion_20260825_event_path_v1::761,Mountain/Valley,MID,3
elevation_ready,3,Mountain/Valley/HIGH,1.4099077870401353,0.551168501368609,0.9052227785671324,3.7,F1023_V70_D0117_P4__G25__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,347,F1023_V70_D0117_P4__G25__ch7__nav_sage_v2__ingestion_20260825_event_path_v1::347,Mountain/Valley,HIGH,3
elevation_ready,3,Mountain/Valley/HIGH,1.3593590768410586,0.5356904347108083,0.9370497137809437,3.8,F1023_V70_D0117_P4__G25__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,348,F1023_V70_D0117_P4__G25__ch7__nav_sage_v2__ingestion_20260825_event_path_v1::348,Mountain/Valley,HIGH,3
elevation_ready,3,Mountain/Valley/HIGH,1.4144855808556072,0.5447918943210872,0.9314244946129735,3.4,F1023_V70_D0117_P4__G25__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,349,F1023_V70_D0117_P4__G25__ch7__nav_sage_v2__ingestion_20260825_event_path_v1::349,Mountain/Valley,HIGH,3
elevation_ready,3,Mountain/Valley/HIGH,1.5740966127868568,0.5743231818459833,0.8413986304779197,3.3,F1023_V70_D0117_P4__G25__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,350,F1023_V70_D0117_P4__G25__ch7__nav_sage_v2__ingestion_20260825_event_path_v1::350,Mountain/Valley,HIGH,3
elevation_ready,2,Mountain/Valley/MID,1.4167933925835627,0.45103424868528263,0.7225308391429301,2.4,F1023_V70_D0117_P4__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,18,F1023_V70_D0117_P4__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1::18,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/MID,1.3414249871345383,0.4128264439459582,0.7255444363885157,2.5,F1023_V70_D0117_P4__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,58,F1023_V70_D0117_P4__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1::58,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/MID,1.5778443821264032,0.580854531829527,0.7827428537903249,2.5,F1023_V70_D0117_P4__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,409,F1023_V70_D0117_P4__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1::409,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/MID,1.639933219804041,0.5760301878808434,0.7388963752692941,2.4,F1023_V70_D0117_P4__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,556,F1023_V70_D0117_P4__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1::556,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/MID,1.6553130765052781,0.46228643415969906,0.5925489404046625,2.1,F1023_V70_D0117_P4__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,557,F1023_V70_D0117_P4__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1::557,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/MID,1.7130436276572243,0.7486507362195994,0.907208192871196,2.7,F1023_V70_D0117_P4__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,558,F1023_V70_D0117_P4__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1::558,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/MID,1.5694562093641282,0.6396224789445071,0.8601173398828525,2.7,F1023_V70_D0117_P4__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,559,F1023_V70_D0117_P4__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1::559,Mountain/Valley,MID,2
elevation_ready,1,Mountain/Valley/MID,1.0181861467372821,0.02143358182064276,0.1589367791139267,1.2,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,252,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1::252,Mountain/Valley,MID,1
elevation_ready,1,Mountain/Valley/MID,1.0337845612517305,0.04248460585837188,0.23113858587640065,1.3,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,253,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1::253,Mountain/Valley,MID,1
elevation_ready,3,Mountain/Valley/MID,1.742893948607008,0.5160715037895969,0.6830978129181722,3.0,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,307,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1::307,Mountain/Valley,MID,3
elevation_ready,3,Mountain/Valley/MID,1.8454888202576776,0.5836709811875834,0.7515264048830039,3.0,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,308,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1::308,Mountain/Valley,MID,3
elevation_ready,3,Mountain/Valley/MID,1.8391151113073174,0.6327111547223101,0.764766808049442,3.2,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,309,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1::309,Mountain/Valley,MID,3
elevation_ready,3,Mountain/Valley/MID,1.3799738193735622,0.5521544966652767,0.953589713975906,3.7,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,347,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1::347,Mountain/Valley,MID,3
elevation_ready,3,Mountain/Valley/MID,1.5018193072283206,0.5562330064188463,0.8608907114003989,3.3,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,348,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1::348,Mountain/Valley,MID,3
elevation_ready,3,Mountain/Valley/MID,1.3301596403818772,0.5521842859588074,1.0210874510167156,3.8,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,349,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1::349,Mountain/Valley,MID,3
elevation_ready,2,Mountain/Valley/MID,1.5678626259613941,0.6996310241662342,0.9504664575433294,2.8,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,464,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1::464,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/MID,1.5574758739374441,0.5396353731816732,0.7461533827381734,2.4,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,465,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1::465,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/MID,1.8297768152429235,0.4751607787477609,0.5410490274472441,2.0,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,466,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1::466,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/MID,1.3258491729618183,0.39868959519257546,0.7170641548840403,2.5,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,876,F1023_V70_D0117_P4__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1::876,Mountain/Valley,MID,2
elevation_ready,2,Mountain/Valley/LOW,1.4294704026687932,0.5940053873514426,0.9302492522853053,2.8,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,57,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::57,Mountain/Valley,LOW,2
elevation_ready,2,Mountain/Valley/LOW,1.0972840730318176,0.1204751931323185,0.4118171586062752,2.0,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,58,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::58,Mountain/Valley,LOW,2
elevation_ready,2,Mountain/Valley/LOW,1.506361046168856,0.5709962236391207,0.8208346857295381,2.6,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,275,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::275,Mountain/Valley,LOW,2
elevation_ready,1,Mountain/Valley/LOW,1.0304235045000243,0.038382816072525576,0.22005549373879746,1.3,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,357,F1023_V70_D0117_P4__G32__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::357,Mountain/Valley,LOW,1
elevation_ready,3,Urban/HIGH,1.4102989980523513,0.5792415449831525,0.9552826544562408,3.7,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,76,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::76,Urban,HIGH,3
elevation_ready,3,Urban/HIGH,1.4143661967760122,0.355328536939864,0.6175629290614565,3.0,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,77,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::77,Urban,HIGH,3
elevation_ready,3,Urban/HIGH,1.282132909954639,0.47437537887043507,0.9305525435941691,3.9,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,78,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::78,Urban,HIGH,3
elevation_ready,2,Urban/HIGH,1.485774044627398,0.6073953412946085,0.8816239110600942,2.8,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,597,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::597,Urban,HIGH,2
elevation_ready,2,Urban/HIGH,1.7614222840826217,0.45217060902458317,0.5361899212871872,2.0,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,598,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::598,Urban,HIGH,2
elevation_ready,2,Urban/HIGH,1.657103765195241,0.4995842954934787,0.6341475907046571,2.2,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,599,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::599,Urban,HIGH,2
elevation_ready,2,Urban/HIGH,1.5033613899302631,0.6559112453614371,0.9344915645149809,2.9,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,607,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::607,Urban,HIGH,2
elevation_ready,1,Urban/HIGH,1.4881599662428948,0.6232555349564581,0.8920415094396728,1.9,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,948,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::948,Urban,HIGH,1
elevation_ready,1,Urban/HIGH,1.7675001698303174,0.43422919156154793,0.4956553245526093,1.0,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,949,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::949,Urban,HIGH,1
elevation_ready,2,Urban/HIGH,1.353131733615526,0.48316418206115785,0.8334300809524334,2.7,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,2562,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::2562,Urban,HIGH,2
elevation_ready,2,Urban/HIGH,1.3207609622776442,0.35885646914652486,0.6610232685417421,2.3,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,2563,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::2563,Urban,HIGH,2
elevation_ready,3,Urban/HIGH,1.2562013133762218,0.36696999005339365,0.7878264139889224,3.4,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,2581,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::2581,Urban,HIGH,3
elevation_ready,3,Urban/HIGH,1.4033239345354516,0.6047255590718532,1.0191367474611996,3.7,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,2582,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::2582,Urban,HIGH,3
elevation_ready,3,Urban/HIGH,1.4625363154318978,0.40620820001922214,0.6858359224846367,3.0,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,2583,F1023_V70_D0120_P1__G26__ch3__nav_sage_v2__ingestion_20260825_event_path_v1::2583,Urban,HIGH,3
elevation_ready,1,Urban/LOW,1.9775946603506676,0.5437687246763967,0.5499646999652263,1.1,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,429,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1::429,Urban,LOW,1
elevation_ready,1,Urban/LOW,1.917005003878136,0.9567059053294262,0.9990623711093594,2.0,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,430,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1::430,Urban,LOW,1
elevation_ready,1,Urban/LOW,1.679263678811898,0.566301267832745,0.687113272333513,1.4,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1,431,F1023_V70_D0120_P1__G27__ch8__nav_sage_v2__ingestion_20260825_event_path_v1::431,Urban,LOW,1
elevation_ready,1,Urban/MID,1.534956992384689,0.34851594868048186,0.476500348578913,1.0,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,1216,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1216,Urban,MID,1
elevation_ready,1,Urban/MID,1.4645504702710426,0.4123556160140997,0.6050001212892127,1.3,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1,1217,F1023_V70_D0120_P1__G29__ch5__nav_sage_v2__ingestion_20260825_event_path_v1::1217,Urban,MID,1
