event_id,run_id,scene_id,prn,event_status,confirmed_event,event_utc,environment_class,geometry_join_status,geometry_join_valid,include_in_environment_modeling,include_in_elevation_modeling,exclusion_reason,alignment_id,alignment_version
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_8,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,rejected_candidate,0,2026-01-22T08:22:30.140Z,Urban,valid,1,1,1,,F1023_V70_D0122_P1__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_9,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,rejected_candidate,0,2026-01-22T08:22:30.160Z,Urban,valid,1,1,1,,F1023_V70_D0122_P1__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_930,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,rejected_candidate,0,2026-01-22T08:22:48.580Z,Urban,valid,1,1,1,,F1023_V70_D0122_P1__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_931,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,rejected_candidate,0,2026-01-22T08:22:48.600Z,Urban,valid,1,1,1,,F1023_V70_D0122_P1__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_932,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,confirmed_multipath,1,2026-01-22T08:22:48.620Z,Urban,valid,1,1,1,,F1023_V70_D0122_P1__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1361,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,confirmed_multipath,1,2026-01-22T08:22:57.200Z,Urban,valid,1,1,1,,F1023_V70_D0122_P1__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1362,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,confirmed_multipath,1,2026-01-22T08:22:57.220Z,Urban,valid,1,1,1,,F1023_V70_D0122_P1__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1__event_1363,F1023_V70_D0122_P1__G24__ch7__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P1,G24,rejected_candidate,0,2026-01-22T08:22:57.240Z,Urban,valid,1,1,1,,F1023_V70_D0122_P1__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_594,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,confirmed_multipath,1,2026-01-22T08:31:17.860Z,Special Reflective,unavailable,0,1,0,geometry_prn_missing_in_timeseries,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_451,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,rejected_candidate,0,2026-01-22T08:31:15.000Z,Special Reflective,unavailable,0,1,0,geometry_prn_missing_in_timeseries,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_535,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,confirmed_multipath,1,2026-01-22T08:31:16.680Z,Special Reflective,unavailable,0,1,0,geometry_prn_missing_in_timeseries,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_653,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,confirmed_multipath,1,2026-01-22T08:31:19.040Z,Special Reflective,unavailable,0,1,0,geometry_prn_missing_in_timeseries,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_694,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,confirmed_multipath,1,2026-01-22T08:31:19.860Z,Special Reflective,unavailable,0,1,0,geometry_prn_missing_in_timeseries,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_848,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,confirmed_multipath,1,2026-01-22T08:31:22.940Z,Special Reflective,unavailable,0,1,0,geometry_prn_missing_in_timeseries,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_471,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,confirmed_multipath,1,2026-01-22T08:31:15.400Z,Special Reflective,unavailable,0,1,0,geometry_prn_missing_in_timeseries,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1__event_595,F1023_V70_D0122_P2__G12__ch2__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G12,confirmed_multipath,1,2026-01-22T08:31:17.880Z,Special Reflective,unavailable,0,1,0,geometry_prn_missing_in_timeseries,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_4191,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G19,rejected_candidate,0,2026-01-22T08:32:29.840Z,Special Reflective,valid,1,1,1,,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_4189,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G19,rejected_candidate,0,2026-01-22T08:32:29.800Z,Special Reflective,valid,1,1,1,,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_4190,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G19,rejected_candidate,0,2026-01-22T08:32:29.820Z,Special Reflective,valid,1,1,1,,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_3267,F1023_V70_D0122_P2__G19__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G19,rejected_candidate,0,2026-01-22T08:32:11.360Z,Special Reflective,valid,1,1,1,,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_987,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,rejected_candidate,0,2026-01-22T08:31:19.720Z,Special Reflective,valid,1,1,1,,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_889,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,confirmed_multipath,1,2026-01-22T08:31:17.760Z,Special Reflective,valid,1,1,1,,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_1071,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,confirmed_multipath,1,2026-01-22T08:31:21.400Z,Special Reflective,valid,1,1,1,,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_2143,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,confirmed_multipath,1,2026-01-22T08:32:12.880Z,Special Reflective,valid,1,1,1,,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_877,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,confirmed_multipath,1,2026-01-22T08:31:17.520Z,Special Reflective,valid,1,1,1,,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_878,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,confirmed_multipath,1,2026-01-22T08:31:17.540Z,Special Reflective,valid,1,1,1,,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_888,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,confirmed_multipath,1,2026-01-22T08:31:17.740Z,Special Reflective,valid,1,1,1,,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_891,F1023_V70_D0122_P2__G23__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G23,confirmed_multipath,1,2026-01-22T08:31:17.800Z,Special Reflective,valid,1,1,1,,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2198,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,confirmed_multipath,1,2026-01-22T08:31:43.940Z,Special Reflective,inconclusive,0,1,0,nearest_geometry_delta_exceeds_5s,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2199,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,confirmed_multipath,1,2026-01-22T08:31:43.960Z,Special Reflective,inconclusive,0,1,0,nearest_geometry_delta_exceeds_5s,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_2197,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,confirmed_multipath,1,2026-01-22T08:31:43.920Z,Special Reflective,inconclusive,0,1,0,nearest_geometry_delta_exceeds_5s,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3071,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,confirmed_multipath,1,2026-01-22T08:32:01.400Z,Special Reflective,valid,1,1,1,,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3330,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,rejected_candidate,0,2026-01-22T08:32:06.580Z,Special Reflective,valid,1,1,1,,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3332,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,rejected_candidate,0,2026-01-22T08:32:06.620Z,Special Reflective,valid,1,1,1,,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_1493,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,confirmed_multipath,1,2026-01-22T08:31:29.840Z,Special Reflective,inconclusive,0,1,0,nearest_geometry_delta_exceeds_5s,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1__event_3317,F1023_V70_D0122_P2__G24__ch3__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V70_D0122_P2,G24,rejected_candidate,0,2026-01-22T08:32:06.320Z,Special Reflective,valid,1,1,1,,F1023_V70_D0122_P2__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_395,F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G12,rejected_candidate,0,2026-01-17T12:40:55.880Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_475,F1023_V80_D0117_P8__G12__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G12,rejected_candidate,0,2026-01-17T12:40:57.480Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_431,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,rejected_candidate,0,2026-01-17T12:40:56.600Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_432,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,confirmed_multipath,1,2026-01-17T12:40:56.620Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_433,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,confirmed_multipath,1,2026-01-17T12:40:56.640Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1067,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,rejected_candidate,0,2026-01-17T12:41:09.320Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_434,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,confirmed_multipath,1,2026-01-17T12:40:56.660Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1035,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,rejected_candidate,0,2026-01-17T12:41:08.680Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_1036,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,rejected_candidate,0,2026-01-17T12:41:08.700Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1__event_95,F1023_V80_D0117_P8__G28__ch6__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G28,rejected_candidate,0,2026-01-17T12:40:49.880Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_457,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,rejected_candidate,0,2026-01-17T12:40:57.120Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_458,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,rejected_candidate,0,2026-01-17T12:40:57.140Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_459,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,rejected_candidate,0,2026-01-17T12:40:57.160Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_1066,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,rejected_candidate,0,2026-01-17T12:41:09.300Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_1067,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,rejected_candidate,0,2026-01-17T12:41:09.320Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_1068,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,rejected_candidate,0,2026-01-17T12:41:09.340Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_734,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,rejected_candidate,0,2026-01-17T12:41:02.660Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1__event_733,F1023_V80_D0117_P8__G29__ch9__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_V80_D0117_P8,G29,confirmed_multipath,1,2026-01-17T12:41:02.640Z,Highway/Open,valid,1,1,1,,F1023_V80_D0117_P8__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_56,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G12,rejected_candidate,0,2026-01-17T12:37:01.100Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_57,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G12,rejected_candidate,0,2026-01-17T12:37:01.120Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_58,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G12,rejected_candidate,0,2026-01-17T12:37:01.140Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1__event_82,F1023_v90_D0117_P7__G12__ch10__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G12,rejected_candidate,0,2026-01-17T12:37:01.620Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_45,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,rejected_candidate,0,2026-01-17T12:37:00.880Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_46,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,rejected_candidate,0,2026-01-17T12:37:00.900Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_47,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,confirmed_multipath,1,2026-01-17T12:37:00.920Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1__event_84,F1023_v90_D0117_P7__G25__ch0__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G25,confirmed_multipath,1,2026-01-17T12:37:01.660Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_7,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,rejected_candidate,0,2026-01-17T12:37:30.120Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_8,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,rejected_candidate,0,2026-01-17T12:37:30.140Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_9,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,confirmed_multipath,1,2026-01-17T12:37:30.160Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_43,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,rejected_candidate,0,2026-01-17T12:37:30.840Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_50,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,rejected_candidate,0,2026-01-17T12:37:30.980Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1__event_74,F1023_v90_D0117_P7__G28__ch4__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G28,rejected_candidate,0,2026-01-17T12:37:31.460Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1__event_199,F1023_v90_D0117_P7__G29__ch11__nav_sage_v2__ingestion_20260825_event_path_v1,F1023_v90_D0117_P7,G29,rejected_candidate,0,2026-01-17T12:37:03.960Z,Mountain/Valley,valid,1,1,1,,F1023_v90_D0117_P7__tow_to_utc_v1,sage-event-context-alignment-v1
